2020-09-29,15,21,40,33
2020-09-30,20,20,44,34
2020-10-01,28,26,45,36
2020-10-02,26,25,42,34
2020-10-05,30,27,45,35
2020-10-06,33,28,45,36
2020-10-07,36,28,46,35
2020-10-08,45,31,49,36
2020-10-09,47,31,50,39
2020-10-13,48,30,50,39
2020-10-14,58,32,50,39
2020-10-15,56,32,49,38
2020-10-16,52,32,48,38
2020-10-19,62,32,49,38
2020-10-20,69,38,52,38
2020-10-21,68,38,53,38
2020-10-22,68,40,52,36
2020-10-23,70,44,52,38
2020-10-26,62,41,53,37
2020-10-27,53,40,49,38
2020-10-28,26,24,37,32
2020-10-29,31,28,38,34
2020-10-30,20,25,33,30
2020-11-03,24,27,35,33
2020-11-04,34,33,37,35
2020-11-05,55,41,47,38
2020-11-06,64,50,51,39
2020-11-09,65,55,54,39
2020-11-10,64,56,53,39
2020-11-11,61,53,52,39
2020-11-12,48,46,47,38
2020-11-13,64,56,51,40
2020-11-16,70,58,54,44
2020-11-17,70,60,52,44
2020-11-18,65,55,52,45
2020-11-19,65,58,51,44
2020-11-23,68,56,50,44
2020-11-24,73,63,53,46
2020-11-25,79,69,58,47
2020-11-26,82,69,59,47
2020-11-27,80,69,58,48
2020-11-30,69,62,53,45
2020-12-01,69,66,58,49
2020-12-02,74,71,59,50
2020-12-03,78,76,61,52
2020-12-04,78,75,64,53
2020-12-07,76,72,64,55
2020-12-08,74,74,64,54
2020-12-09,65,71,59,52
2020-12-10,69,71,62,51
2020-12-11,70,73,65,54
2020-12-14,73,74,65,54
2020-12-15,78,78,66,56
2020-12-16,80,79,68,56
2020-12-17,76,78,67,55
2020-12-18,68,77,65,56
2020-12-21,52,71,59,51
2020-12-22,47,68,57,49
2020-12-23,54,70,60,53
2020-12-28,59,71,62,53
2020-12-29,63,77,62,57
2020-12-30,65,73,62,57
2021-01-04,52,69,62,55
2021-01-05,44,64,58,53
2021-01-06,40,58,53,52
2021-01-07,41,53,50,50
2021-01-08,51,66,57,55
2021-01-11,49,62,55,53
2021-01-12,54,63,57,54
2021-01-13,46,61,58,54
2021-01-14,60,69,63,58
2021-01-15,54,66,64,58
2021-01-18,51,65,61,56
2021-01-19,47,62,62,58
2021-01-20,47,62,60,58
2021-01-21,39,59,58,55
2021-01-22,35,53,56,53
2021-01-26,33,46,52,52
2021-01-27,31,47,55,51
2021-01-28,46,59,60,56
2021-01-29,27,44,55,54
2021-02-01,41,51,56,55
2021-02-02,50,57,57,58
2021-02-03,56,60,59,62
2021-02-04,52,54,56,60
2021-02-05,51,52,58,59
2021-02-08,50,50,57,59
2021-02-09,46,49,54,56
2021-02-10,34,43,51,53
2021-02-11,38,42,51,54
2021-02-12,35,40,49,55
2021-02-17,33,42,48,54
2021-02-18,28,37,47,53
2021-02-19,27,34,46,52
2021-02-22,21,28,35,48
2021-02-23,23,29,40,50
2021-02-24,27,30,36,48
2021-02-25,17,25,30,44
2021-02-26,13,23,29,41
2021-03-01,17,23,28,41
2021-03-02,20,21,31,42
2021-03-03,21,23,29,41
2021-03-04,24,25,32,44
2021-03-05,30,27,36,46
2021-03-08,18,20,27,41
2021-03-09,22,24,27,41
2021-03-10,28,25,32,43
2021-03-11,36,27,36,48
2021-03-12,39,26,36,50
2021-03-15,50,29,39,53
2021-03-16,43,28,36,50
2021-03-17,64,36,41,54
2021-03-18,53,30,38,52
2021-03-19,66,37,44,55
2021-03-22,66,35,44,53
2021-03-23,63,34,44,55
2021-03-24,50,31,38,51
2021-03-25,63,36,44,53
2021-03-26,61,36,43,52
2021-03-29,55,35,43,50
2021-03-30,69,42,47,55
2021-03-31,69,42,46,54
2021-04-01,63,41,44,52
2021-04-05,72,44,48,55
2021-04-06,78,50,51,56
2021-04-07,71,48,50,54
2021-04-08,73,51,51,54
2021-04-09,73,52,50,54
2021-04-12,75,55,53,54
2021-04-13,74,56,52,54
2021-04-14,68,57,49,55
2021-04-15,70,60,53,56
2021-04-16,73,61,57,58
2021-04-19,74,61,55,57
2021-04-20,75,59,55,57
2021-04-22,68,58,53,55
2021-04-23,73,65,53,56
2021-04-26,67,63,53,58
2021-04-27,57,60,50,55
2021-04-28,64,62,50,55
2021-04-29,62,62,52,55
2021-04-30,57,57,48,51
2021-05-03,56,61,51,52
2021-05-04,52,59,49,49
2021-05-05,56,62,52,52
2021-05-06,55,58,51,52
2021-05-07,63,62,56,53
2021-05-10,58,63,54,53
2021-05-11,56,62,54,52
2021-05-12,44,56,50,49
2021-05-13,47,62,52,52
2021-05-14,56,66,57,53
2021-05-17,59,70,61,54
2021-05-18,56,70,60,54
2021-05-19,54,67,58,55
2021-05-20,58,69,58,55
2021-05-21,56,65,58,53
2021-05-24,60,68,58,54
2021-05-25,58,68,58,54
2021-05-26,61,71,61,55
2021-05-27,63,75,61,57
2021-05-28,69,74,60,57
2021-05-31,67,75,60,56
2021-06-01,78,79,66,58
2021-06-02,78,78,67,57
2021-06-04,78,79,68,59
2021-06-07,75,79,68,59
2021-06-08,71,77,68,59
2021-06-09,71,78,67,59
2021-06-10,74,77,68,59
2021-06-11,69,76,65,57
2021-06-14,68,76,68,58
2021-06-15,69,77,67,59
2021-06-16,65,74,68,58
2021-06-17,58,70,66,57
2021-06-18,55,71,66,57
2021-06-21,56,72,65,56
2021-06-22,55,67,67,56
2021-06-23,53,66,66,55
2021-06-24,56,69,68,56
2021-06-25,45,64,65,55
2021-06-28,43,62,65,56
2021-06-29,43,59,63,56
2021-06-30,44,60,63,55
2021-07-01,37,56,60,52
2021-07-02,46,58,63,55
2021-07-05,43,58,64,54
2021-07-06,38,46,56,52
2021-07-07,40,51,60,53
2021-07-08,33,46,58,52
2021-07-12,40,50,60,54
2021-07-13,44,53,60,54
2021-07-14,42,55,61,55
2021-07-15,35,49,60,55
2021-07-16,33,42,57,53
2021-07-19,24,38,53,52
2021-07-20,27,40,54,53
2021-07-21,30,40,54,54
2021-07-22,35,41,55,53
2021-07-23,27,37,52,52
2021-07-26,26,34,50,51
2021-07-27,21,31,45,49
2021-07-28,23,35,48,49
2021-07-29,24,34,45,47
2021-07-30,15,26,42,45
2021-08-02,22,29,44,46
2021-08-03,21,30,43,45
2021-08-04,15,26,41,44
2021-08-05,14,23,38,43
2021-08-06,15,21,38,43
2021-08-09,22,25,40,42
2021-08-10,21,25,39,42
2021-08-11,22,25,40,42
2021-08-12,20,22,36,40
2021-08-13,19,18,33,40
2021-08-16,15,15,27,38
2021-08-17,11,12,22,34
2021-08-18,12,12,21,35
2021-08-19,19,14,26,39
2021-08-20,26,19,27,39
2021-08-23,25,19,30,39
2021-08-24,36,23,35,42
2021-08-25,42,24,37,42
2021-08-26,33,18,29,39
2021-08-27,46,21,33,40
2021-08-30,41,21,32,41
2021-08-31,39,20,28,40
2021-09-01,42,22,29,41
2021-09-02,28,19,27,38
2021-09-03,28,20,27,38
2021-09-06,36,23,26,38
2021-09-08,17,13,19,32
2021-09-09,26,17,24,36
2021-09-10,25,18,22,35
2021-09-13,40,21,26,36
2021-09-14,42,24,28,36
2021-09-15,38,22,27,37
2021-09-16,32,22,26,36
2021-09-17,28,21,22,35
2021-09-20,17,16,18,31
2021-09-21,24,16,20,32
2021-09-22,32,19,20,35
2021-09-23,39,22,23,36
2021-09-24,34,22,22,35
2021-09-27,38,23,22,34
2021-09-28,25,19,19,32
2021-09-29,28,19,20,32
2021-09-30,31,20,21,33
2021-10-01,43,23,24,34
2021-10-04,29,20,19,31
2021-10-05,27,20,19,30
2021-10-06,24,19,16,28
2021-10-07,24,19,16,27
2021-10-08,33,19,19,31
2021-10-11,34,20,18,27
2021-10-13,46,25,21,30
2021-10-14,44,24,20,29
2021-10-15,54,27,21,32
2021-10-18,56,29,22,31
2021-10-19,32,22,17,28
2021-10-20,33,22,17,27
2021-10-21,18,17,14,22
2021-10-22,13,15,11,19
2021-10-25,21,18,16,24
2021-10-26,14,16,11,20
2021-10-27,15,16,12,21
2021-10-28,13,11,10,18
2021-10-29,16,11,11,17
2021-11-01,18,14,12,19
2021-11-03,27,18,13,22
2021-11-04,20,14,12,19
2021-11-05,26,18,11,19
2021-11-08,27,19,13,18
2021-11-09,30,20,14,20
2021-11-10,40,23,15,22
2021-11-11,58,27,18,25
2021-11-12,47,25,14,23
2021-11-16,29,16,12,19
2021-11-17,21,11,9,15
2021-11-18,26,11,10,14
2021-11-19,34,15,9,16
2021-11-22,26,13,11,14
2021-11-23,28,15,10,15
2021-11-24,29,17,12,16
2021-11-25,36,21,14,18
2021-11-26,25,16,11,16
2021-11-29,26,16,11,15
2021-11-30,21,14,11,16
2021-12-01,19,12,10,15
2021-12-02,27,20,13,17
2021-12-03,34,22,15,18
2021-12-06,42,27,15,19
2021-12-07,47,29,15,18
2021-12-08,60,33,18,20
2021-12-09,52,29,16,19
2021-12-10,63,36,17,20
2021-12-13,64,33,17,21
2021-12-14,52,28,14,19
2021-12-15,58,32,17,19
2021-12-16,53,30,17,19
2021-12-17,60,35,17,20
2021-12-20,43,25,14,18
2021-12-21,40,24,14,17
2021-12-22,39,26,15,17
2021-12-23,35,26,15,18
2021-12-27,43,29,16,18
2021-12-28,43,33,17,19
2021-12-29,40,28,17,19
2021-12-30,51,37,18,18
2022-01-03,32,25,17,17
2022-01-04,22,22,17,17
2022-01-05,15,17,14,12
2022-01-06,14,16,14,13
2022-01-07,17,18,15,14
2022-01-10,18,18,15,14
2022-01-11,22,19,17,14
2022-01-12,28,23,18,17
2022-01-13,28,22,19,18
2022-01-14,32,25,21,18
2022-01-17,32,23,19,18
2022-01-18,32,24,18,17
2022-01-19,41,29,20,19
2022-01-20,62,40,23,18
2022-01-21,62,41,23,18
2022-01-24,56,38,21,17
2022-01-25,65,44,25,19
2022-01-26,71,49,29,21
2022-01-27,76,53,31,21
2022-01-28,78,56,32,21
2022-01-31,82,69,39,25
2022-02-01,88,68,38,24
2022-02-02,84,65,35,22
2022-02-03,78,61,35,21
2022-02-04,69,56,32,21
2022-02-07,68,54,32,21
2022-02-08,63,55,34,21
2022-02-09,63,57,34,21
2022-02-10,64,59,35,23
2022-02-11,52,53,32,23
2022-02-14,51,54,32,21
2022-02-15,64,64,39,24
2022-02-16,63,64,38,22
2022-02-17,51,57,35,22
2022-02-18,47,52,33,20
2022-02-21,24,39,27,18
2022-02-22,33,46,33,20
2022-02-23,34,45,32,19
2022-02-24,33,44,29,20
2022-02-25,31,43,27,21
2022-03-02,34,42,30,20
2022-03-03,39,45,33,21
2022-03-04,32,40,30,20
2022-03-07,25,33,27,20
2022-03-08,27,31,28,19
2022-03-09,40,45,35,20
2022-03-10,39,43,33,21
2022-03-11,27,36,29,21
2022-03-14,24,33,27,21
2022-03-15,24,31,29,20
2022-03-16,32,35,30,21
2022-03-17,39,41,35,24
2022-03-18,61,51,41,25
2022-03-21,59,50,39,25
2022-03-22,72,56,44,29
2022-03-23,77,60,47,29
2022-03-24,81,68,52,31
2022-03-25,81,70,54,31
2022-03-28,82,69,53,32
2022-03-29,85,77,59,34
2022-03-30,83,75,58,31
2022-03-31,78,71,55,33
2022-04-01,80,76,60,33
2022-04-04,80,76,60,33
2022-04-05,73,69,58,32
2022-04-06,63,60,50,30
2022-04-07,58,60,48,30
2022-04-08,50,55,49,30
2022-04-11,39,48,44,29
2022-04-12,36,48,44,29
2022-04-13,39,50,46,28
2022-04-14,29,48,44,28
2022-04-18,31,45,43,27
2022-04-19,29,45,45,27
2022-04-20,26,44,45,27
2022-04-22,15,36,41,25
2022-04-25,18,37,40,24
2022-04-26,13,31,34,21
2022-04-27,17,30,35,23
2022-04-28,23,33,36,23
2022-04-29,18,27,30,21
2022-05-02,13,24,28,20
2022-05-03,17,23,27,20
2022-05-04,27,31,36,21
2022-05-05,21,25,30,20
2022-05-06,18,22,24,18
2022-05-09,13,17,22,18
2022-05-10,13,19,24,17
2022-05-11,15,19,24,18
2022-05-12,22,25,28,19
2022-05-13,36,27,30,21
2022-05-16,40,32,33,22
2022-05-17,48,34,36,23
2022-05-18,36,29,32,20
2022-05-19,40,29,32,20
2022-05-20,44,30,33,21
2022-05-23,54,36,35,21
2022-05-24,52,34,35,22
2022-05-25,53,36,36,22
2022-05-26,63,38,39,22
2022-05-27,63,40,39,23
2022-05-30,64,37,37,23
2022-05-31,58,37,36,23
2022-06-01,52,34,37,22
2022-06-02,61,37,39,23
2022-06-03,52,33,36,21
2022-06-06,38,30,34,21
2022-06-07,29,27,30,21
2022-06-08,24,23,30,21
2022-06-09,19,21,28,21
2022-06-10,15,18,25,20
2022-06-13,8,13,21,17
2022-06-14,7,10,21,17
2022-06-15,8,13,22,18
2022-06-17,9,11,21,17
2022-06-20,7,10,19,17
2022-06-21,8,9,16,15
2022-06-22,6,10,16,14
2022-06-23,9,10,15,14
2022-06-24,11,9,15,15
2022-06-27,14,12,18,15
2022-06-28,14,11,18,14
2022-06-29,10,9,16,15
2022-06-30,12,10,15,14
2022-07-01,17,10,15,14
2022-07-04,15,10,14,14
2022-07-05,19,9,14,13
2022-07-06,31,11,15,14
2022-07-07,43,14,17,14
2022-07-08,45,17,19,15
2022-07-11,39,13,17,15
2022-07-12,43,17,16,14
2022-07-13,45,17,18,16
2022-07-14,38,16,14,15
2022-07-15,44,17,16,15
2022-07-18,38,16,17,15
2022-07-19,45,19,17,15
2022-07-20,63,24,20,15
2022-07-21,69,29,19,16
2022-07-22,65,29,21,17
2022-07-25,64,32,21,18
2022-07-26,53,27,20,17
2022-07-27,74,38,23,19
2022-07-28,82,46,27,21
2022-07-29,80,45,30,22
2022-08-01,79,47,30,20
2022-08-02,78,48,30,22
2022-08-03,84,54,34,23
2022-08-04,89,67,43,28
2022-08-05,91,69,46,29
2022-08-08,91,73,47,29
2022-08-09,90,70,44,29
2022-08-10,91,77,53,36
2022-08-11,88,73,50,32
2022-08-12,90,79,53,37
2022-08-15,91,82,58,39
2022-08-16,86,81,55,39
2022-08-17,86,79,56,39
2022-08-18,79,79,52,36
2022-08-19,66,73,46,33
2022-08-22,58,69,44,30
2022-08-23,66,77,50,34
2022-08-24,72,80,53,37
2022-08-25,70,81,55,40
2022-08-26,61,80,53,35
2022-08-29,61,80,53,36
2022-08-30,46,77,48,34
2022-08-31,43,76,48,34
2022-09-01,48,77,52,37
2022-09-02,50,78,54,38
2022-09-05,57,77,55,41
2022-09-06,43,72,47,38
2022-09-08,42,74,49,38
2022-09-09,52,76,57,43
2022-09-12,58,77,60,43
2022-09-13,42,73,54,41
2022-09-14,41,72,53,39
2022-09-15,37,69,52,39
2022-09-16,34,66,49,38
2022-09-19,45,69,53,41
2022-09-20,48,69,53,42
2022-09-21,52,70,56,44
2022-09-22,60,74,59,46
2022-09-23,54,69,57,44
2022-09-26,36,60,47,41
2022-09-27,25,54,45,38
2022-09-28,28,54,48,39
2022-09-29,23,47,43,39
2022-09-30,35,52,48,40
2022-10-03,60,67,58,43
2022-10-04,61,67,59,43
2022-10-05,61,67,60,45
2022-10-06,67,67,62,45
2022-10-07,60,66,60,44
2022-10-10,62,67,60,44
2022-10-11,54,62,59,43
2022-10-13,55,60,57,43
2022-10-14,38,52,56,43
2022-10-17,48,57,60,45
2022-10-18,58,62,61,48
2022-10-19,59,58,61,47
2022-10-20,51,57,62,46
2022-10-21,63,62,64,49
2022-10-24,54,58,62,48
2022-10-25,45,53,60,45
2022-10-26,31,42,55,43
2022-10-27,45,50,61,47
2022-10-28,48,50,61,48
2022-10-31,61,57,66,50
2022-11-01,66,63,67,53
2022-11-03,71,67,67,53
2022-11-04,70,68,67,51
2022-11-07,53,55,63,48
2022-11-08,55,55,64,50
2022-11-09,46,49,61,47
2022-11-10,15,27,46,40
2022-11-11,22,30,42,40
2022-11-14,22,33,45,41
2022-11-16,12,25,34,34
2022-11-17,11,21,33,33
2022-11-18,10,18,32,32
2022-11-21,15,25,36,35
2022-11-22,14,21,32,32
2022-11-23,10,18,29,31
2022-11-24,20,24,36,37
2022-11-25,13,20,32,32
2022-11-28,10,17,30,30
2022-11-29,14,20,34,33
2022-11-30,22,22,35,35
2022-12-01,15,19,33,31
2022-12-02,25,20,35,33
2022-12-05,16,18,30,29
2022-12-06,19,19,30,30
2022-12-07,23,19,30,30
2022-12-08,15,16,24,26
2022-12-09,16,15,25,23
2022-12-12,13,10,19,22
2022-12-13,12,11,19,20
2022-12-14,15,12,21,20
2022-12-15,17,13,21,21
2022-12-16,17,12,21,19
2022-12-19,23,12,21,23
2022-12-20,35,16,25,26
2022-12-21,40,18,27,27
2022-12-22,45,19,25,28
2022-12-23,67,24,29,30
2022-12-26,59,25,29,30
2022-12-27,44,19,25,27
2022-12-28,67,27,30,31
2022-12-29,64,27,30,30
2023-01-02,33,18,26,28
2023-01-03,23,12,21,26
2023-01-04,25,13,20,27
2023-01-05,47,15,23,29
2023-01-06,61,19,26,30
2023-01-09,60,21,27,30
2023-01-10,76,31,33,35
2023-01-11,83,41,37,39
2023-01-12,81,34,33,39
2023-01-13,67,29,31,35
2023-01-16,57,29,30,34
2023-01-17,66,34,33,35
2023-01-18,68,38,36,37
2023-01-19,72,41,39,37
2023-01-20,63,37,37,36
2023-01-23,62,37,33,34
2023-01-24,73,49,38,39
2023-01-25,83,53,41,42
2023-01-26,81,55,41,42
2023-01-27,74,51,38,38
2023-01-30,63,48,39,40
2023-01-31,75,58,43,43
2023-02-01,70,56,42,42
2023-02-02,59,55,40,41
2023-02-03,37,47,31,38
2023-02-06,34,47,31,37
2023-02-07,26,45,27,34
2023-02-08,37,51,34,39
2023-02-09,21,38,27,35
2023-02-10,26,40,30,36
2023-02-13,33,41,33,37
2023-02-14,26,36,31,35
2023-02-15,38,47,37,38
2023-02-16,38,48,34,38
2023-02-17,37,47,32,39
2023-02-22,28,41,28,38
2023-02-23,26,42,30,35
2023-02-24,21,36,27,35
2023-02-27,24,35,29,34
2023-02-28,22,37,26,33
2023-03-01,16,31,25,31
2023-03-02,16,29,24,29
2023-03-03,18,29,21,30
2023-03-06,27,32,25,31
2023-03-07,30,34,25,31
2023-03-08,57,46,33,37
2023-03-09,57,46,33,34
2023-03-10,43,39,29,34
2023-03-13,45,39,29,33
2023-03-14,42,37,26,31
2023-03-15,46,38,29,31
2023-03-16,50,42,29,33
2023-03-17,38,34,23,26
2023-03-20,23,25,18,24
2023-03-21,23,22,18,22
2023-03-22,25,24,19,22
2023-03-23,12,15,14,17
2023-03-24,22,22,18,21
2023-03-27,27,27,21,25
2023-03-28,41,30,23,28
2023-03-29,41,29,25,27
2023-03-30,57,38,29,33
2023-03-31,48,32,27,30
2023-04-03,35,27,25,26
2023-04-04,43,29,27,30
2023-04-05,38,26,26,26
2023-04-06,38,27,25,28
2023-04-10,43,26,26,29
2023-04-11,74,49,38,39
2023-04-12,82,51,44,42
2023-04-13,79,54,47,42
2023-04-14,78,54,45,41
2023-04-17,78,51,47,42
2023-04-18,72,49,42,42
2023-04-19,49,43,32,35
2023-04-20,55,43,36,37
2023-04-24,55,41,36,36
2023-04-25,46,39,35,33
2023-04-26,43,41,35,35
2023-04-27,50,45,39,38
2023-04-28,67,51,43,40
2023-05-02,49,46,38,34
2023-05-03,54,50,41,34
2023-05-04,59,52,43,38
2023-05-05,75,59,54,46
2023-05-08,76,62,54,47
2023-05-09,79,68,56,49
2023-05-10,81,71,61,49
2023-05-11,83,75,64,51
2023-05-12,78,75,63,51
2023-05-15,81,75,65,54
2023-05-16,71,68,61,50
2023-05-17,78,72,66,55
2023-05-18,83,78,68,59
2023-05-19,86,82,70,61
2023-05-22,87,85,70,62
2023-05-23,85,82,69,62
2023-05-24,79,78,67,60
2023-05-25,83,81,70,63
2023-05-26,83,83,73,64
2023-05-29,83,84,73,65
2023-05-30,72,79,69,62
2023-05-31,64,78,69,61
2023-06-01,71,82,73,65
2023-06-02,82,86,76,66
2023-06-05,80,87,76,67
2023-06-06,90,91,81,67
2023-06-07,93,91,81,69
2023-06-09,92,91,84,70
2023-06-12,92,91,83,71
2023-06-13,82,91,80,70
2023-06-14,90,91,83,71
2023-06-15,89,92,85,72
2023-06-16,85,92,83,72
2023-06-19,86,94,86,74
2023-06-20,87,90,86,74
2023-06-21,85,90,85,75
2023-06-22,78,87,81,71
2023-06-23,81,89,83,73
2023-06-26,69,87,82,71
2023-06-27,57,83,77,69
2023-06-28,43,82,76,68
2023-06-29,63,85,79,70
2023-06-30,70,86,79,72
2023-07-03,71,87,82,74
2023-07-04,68,87,83,75
2023-07-05,70,87,85,77
2023-07-06,54,84,82,72
2023-07-07,66,86,84,75
2023-07-10,59,85,83,74
2023-07-11,50,82,81,71
2023-07-12,47,79,81,71
2023-07-13,58,82,81,73
2023-07-14,35,78,79,69
2023-07-17,43,78,79,69
2023-07-18,42,76,80,70
2023-07-19,41,72,78,67
2023-07-20,45,73,79,68
2023-07-21,58,78,81,70
2023-07-24,65,82,84,72
2023-07-25,69,82,83,75
2023-07-26,69,82,85,75
2023-07-27,55,80,83,74
2023-07-28,62,81,85,73
2023-07-31,70,82,87,73
2023-08-01,70,82,87,75
2023-08-02,69,81,86,74
2023-08-03,67,78,86,75
2023-08-04,67,78,86,75
2023-08-07,62,73,84,75
2023-08-08,58,70,84,73
2023-08-09,51,65,79,70
2023-08-10,51,65,81,73
2023-08-11,46,65,81,71
2023-08-14,39,57,79,69
2023-08-15,37,55,78,69
2023-08-16,36,53,75,67
2023-08-17,25,46,71,65
2023-08-18,26,48,73,66
2023-08-21,21,40,71,64
2023-08-22,30,47,74,68
2023-08-23,39,51,77,70
2023-08-24,38,50,73,67
2023-08-25,27,42,69,65
2023-08-28,27,42,72,67
2023-08-29,41,47,76,69
2023-08-30,38,43,75,69
2023-08-31,22,34,65,61
2023-09-01,38,42,71,64
2023-09-04,39,41,70,64
2023-09-05,33,36,68,62
2023-09-06,24,33,63,61
2023-09-08,23,31,60,61
2023-09-11,37,35,66,63
2023-09-12,53,43,69,66
2023-09-13,58,43,71,66
2023-09-14,58,42,73,67
2023-09-15,51,41,70,68
2023-09-18,47,38,65,63
2023-09-19,38,36,63,62
2023-09-20,46,38,65,64
2023-09-21,31,31,60,61
2023-09-22,29,29,54,61
2023-09-25,28,27,51,61
2023-09-26,18,23,48,58
2023-09-27,13,22,46,55
2023-09-28,25,24,50,59
2023-09-29,31,31,54,63
2023-10-02,20,24,47,57
2023-10-03,12,19,37,52
2023-10-04,19,21,39,54
2023-10-05,19,19,38,50
2023-10-06,15,18,37,50
2023-10-09,20,21,40,51
2023-10-10,41,34,46,59
2023-10-11,39,33,45,58
2023-10-13,26,24,37,50
2023-10-16,28,23,38,51
2023-10-17,24,19,31,48
2023-10-18,13,15,25,45
2023-10-19,17,14,24,45
2023-10-20,16,15,25,45
2023-10-23,27,18,29,46
2023-10-24,33,23,32,48
2023-10-25,26,18,27,47
2023-10-26,46,26,39,48
2023-10-27,27,17,29,46
2023-10-30,15,12,22,43
2023-10-31,21,14,24,45
2023-11-01,37,22,29,46
2023-11-03,75,43,42,57
2023-11-06,68,43,39,55
2023-11-07,79,50,47,62
2023-11-08,82,50,45,62
2023-11-09,75,49,45,59
2023-11-10,81,55,49,62
2023-11-13,79,56,47,62
2023-11-14,89,67,58,70
2023-11-16,91,72,65,73
2023-11-17,90,70,63,73
2023-11-20,91,73,63,74
2023-11-21,89,66,58,70
2023-11-22,82,64,59,71
2023-11-23,84,69,60,71
2023-11-24,77,64,54,70
2023-11-27,77,64,57,70
2023-11-28,83,67,61,70
2023-11-29,77,68,58,71
2023-11-30,72,68,59,71
2023-12-01,79,73,62,74
2023-12-04,69,68,58,71
2023-12-05,72,71,61,71
2023-12-06,67,70,60,70
2023-12-07,71,74,63,73
2023-12-08,71,76,63,73
2023-12-11,66,73,63,73
2023-12-12,67,74,63,74
2023-12-13,86,83,72,76
2023-12-14,87,87,74,78
2023-12-15,79,85,73,78
2023-12-18,84,86,75,78
2023-12-19,86,87,77,78
2023-12-20,85,86,73,78
2023-12-21,84,87,77,78
2023-12-22,86,88,76,80
2023-12-26,86,89,79,82
2023-12-27,89,90,80,81
2023-12-28,83,89,83,82
2024-01-02,61,82,69,79
2024-01-03,63,81,71,79
2024-01-04,43,78,66,75
2024-01-05,49,81,71,76
2024-01-08,58,82,75,81
2024-01-09,51,82,73,78
2024-01-10,45,77,71,77
2024-01-11,34,78,71,75
2024-01-12,41,81,74,77
2024-01-15,41,79,74,76
2024-01-16,27,72,66,75
2024-01-17,25,67,64,73
2024-01-18,18,55,61,69
2024-01-19,22,59,65,70
2024-01-22,17,51,57,66
2024-01-23,25,58,63,70
2024-01-24,22,55,62,67
2024-01-25,24,53,62,69
2024-01-26,27,56,63,68
2024-01-29,25,52,61,66
2024-01-30,17,43,54,65
2024-01-31,25,51,58,66
2024-02-01,29,50,60,65
2024-02-02,23,42,57,63
2024-02-05,25,37,53,62
2024-02-06,41,45,57,65
2024-02-07,50,46,59,67
2024-02-08,34,38,53,64
2024-02-09,34,38,53,62
2024-02-14,26,33,46,60
2024-02-15,31,31,49,62
2024-02-16,42,35,51,63
2024-02-19,41,38,51,62
2024-02-20,60,44,56,65
2024-02-21,57,45,53,65
2024-02-22,62,47,59,66
2024-02-23,55,41,57,65
2024-02-26,53,43,57,65
2024-02-27,70,56,64,68
2024-02-28,67,51,60,68
2024-02-29,59,44,60,66
2024-03-01,62,50,59,67
2024-03-04,51,44,55,65
2024-03-05,54,47,56,65
2024-03-06,55,48,58,65
2024-03-07,51,47,58,64
2024-03-08,56,49,56,65
2024-03-11,51,45,57,64
2024-03-12,65,49,60,65
2024-03-13,64,54,62,65
2024-03-14,64,53,58,64
2024-03-15,55,50,57,62
2024-03-18,49,47,56,61
2024-03-19,50,48,57,61
2024-03-20,67,60,66,66
2024-03-21,63,54,65,66
2024-03-22,49,49,59,63
2024-03-25,45,47,59,63
2024-03-26,43,47,56,62
2024-03-27,49,47,59,63
2024-03-28,54,51,61,65
2024-04-01,42,47,57,62
2024-04-02,44,46,57,63
2024-04-03,37,43,57,62
2024-04-04,41,45,59,62
2024-04-05,39,46,56,61
2024-04-08,47,51,58,63
2024-04-09,59,58,59,65
2024-04-10,41,49,55,61
2024-04-11,39,47,53,60
2024-04-12,18,34,48,56
2024-04-15,15,29,40,47
2024-04-16,11,24,37,47
2024-04-17,9,24,34,45
2024-04-18,11,23,33,46
2024-04-19,17,26,37,46
2024-04-22,17,26,35,49
2024-04-23,17,23,32,48
2024-04-24,13,22,31,47
2024-04-25,17,23,31,46
2024-04-26,25,29,37,48
2024-04-29,35,34,39,50
2024-04-30,22,26,32,47
2024-05-02,38,31,37,50
2024-05-03,59,42,45,54
2024-05-06,54,38,41,52
2024-05-07,55,35,40,51
2024-05-08,59,35,42,51
2024-05-09,51,32,34,49
2024-05-10,43,30,34,46
2024-05-13,50,30,35,47
2024-05-14,54,33,35,48
2024-05-15,58,36,38,50
2024-05-16,60,40,41,51
2024-05-17,57,36,42,51
2024-05-20,57,39,43,50
2024-05-21,54,41,41,52
2024-05-22,36,30,31,46
2024-05-23,31,29,30,45
2024-05-24,27,27,29,41
2024-05-27,26,29,29,41
2024-05-28,17,23,26,40
2024-05-29,13,21,25,36
2024-05-31,10,18,22,34
2024-06-03,15,18,24,35
2024-06-04,13,15,24,33
2024-06-05,10,14,21,33
2024-06-06,23,19,25,34
2024-06-07,10,13,22,30
2024-06-10,8,11,17,28
2024-06-11,15,17,21,31
2024-06-12,9,12,17,29
2024-06-13,9,12,17,28
2024-06-14,11,14,17,27
2024-06-17,9,11,15,25
2024-06-18,12,11,15,26
2024-06-19,19,13,15,26
2024-06-20,22,14,15,25
2024-06-21,32,19,18,27
2024-06-24,51,23,22,33
2024-06-25,51,24,22,30
2024-06-26,52,22,21,31
2024-06-27,76,34,25,36
2024-06-28,65,28,23,33
2024-07-01,63,29,26,33
2024-07-02,59,35,23,35
